user_id,group,revenue
1628,A,1131.23
1629,A,241.79
1630,A,836.53
1631,A,590.35
1632,A,186.92
1633,A,3190.02
1634,A,448.13
1635,A,291.11
1636,A,1391.32
1637,A,117.07
1638,A,230.16
1639,A,151.72
1640,A,62.3
1641,A,240.87
1642,A,467.59
1643,A,143.2
1644,A,630.34
1645,A,143.76
1646,A,924.41
1647,A,163.06
1648,A,238.58
1649,A,331.42
1650,A,461.01
1651,A,391.02
1652,A,72.33
1653,A,286.42
1654,A,378.5
1655,A,287.22
1656,A,904.19
1657,A,597.06
1658,A,499.64
1659,A,796.45
1660,A,890.53
1661,A,474.36
1662,A,894.28
1663,A,473.51
1664,A,346.62
1665,A,1928.72
1666,A,280.78
1667,A,1813.97
1668,A,286.88
1669,A,1418.75
1670,A,908.37
1671,A,3301.07
1672,A,967.95
1673,A,159.99
1674,A,455.37
1675,A,1506.1
1676,A,1846.13
1677,A,2695.15
1678,A,402.61
1679,A,647.78
1680,A,257.58
1681,A,309.52
1682,A,618.59
1683,A,1000.61
1684,A,516.94
1685,A,458.29
1686,A,106.45
1687,A,2081.91
1688,A,280.4
1689,A,290.73
1690,A,21.29
1691,A,963.36
1692,A,412.88
1693,A,158.82
1694,A,266.1
1695,A,1896.83
1696,A,633.38
1697,A,952.47
1698,A,645.65
1699,A,1936.29
1700,A,274.64
1701,A,156.42
1702,A,165.71
1703,A,834.25
1704,A,335.27
1705,A,4146.77
1706,A,457.77
1707,A,344.38
1708,A,41.2
1709,A,1291.83
1710,A,572.01
1711,A,893.76
1712,A,223.8
1713,A,1004.83
1714,A,824.31
1715,A,67.81
1716,A,720.09
1717,A,32.27
1718,A,1745.74
1719,A,589.52
1720,A,208.61
1721,A,984.68
1722,A,1599.28
1723,A,1076.78
1724,A,135.95
1725,A,695.99
1726,A,967.09
1727,A,499.51
1728,A,36.35
1729,A,203.07
1730,A,614.78
1731,A,114.57
1732,A,1084.81
1733,A,847.16
1734,A,1023.47
1735,A,144.86
1736,A,402.01
1737,A,12.27
1738,A,817.73
1739,A,557.81
1740,A,3789.55
1741,A,3253.3
1742,A,589.65
1743,A,170.88
1744,A,839.19
1745,A,160.62
1746,A,1202.61
1747,A,527.76
1748,A,1085.6
1749,A,351.65
1750,A,297.24
1751,A,408.57
1752,A,218.88
1753,A,172.74
1754,A,645.05
1755,A,336.93
1756,A,182.66
1757,A,173.41
1758,A,320.85
1759,A,1280.04
1760,A,517.41
1761,A,529.08
1762,A,147.5
1763,A,985.64
1764,A,258.97
1765,A,1462.79
1766,A,206.01
1767,A,468.24
1768,A,5542.51
1769,A,960.25
1770,A,1894.55
1771,A,1299.17
1772,A,22.51
1773,A,808.08
1774,A,1208.36
1775,A,92.32
1776,A,2002.15
1777,A,1824.7
1778,A,43.44
1779,A,250.39
1780,A,528.86
1781,A,253.84
1782,A,717.74
1783,A,109.22
1784,A,2117.31
1785,A,1379.53
1786,A,878.3
1787,A,672.5
1788,A,255.53
1789,A,274.3
1790,A,190.37
1791,A,148.91
1792,A,2249.76
1793,A,1443.32
1794,A,643.2
1795,A,105.82
1796,A,1021.41
1797,A,975.84
1798,A,319.96
1799,A,129.55
1800,A,699.98
1801,A,131.58
1802,A,215.96
1803,A,290.08
1804,A,527.22
1805,A,82.31
1806,A,953.6
1807,A,444.59
1808,A,1279.36
1809,A,546.24
1810,A,61.2
1811,A,541.59
1812,A,977.68
1813,A,72.98
1814,A,823.83
1815,A,4540.35
1816,A,432.61
1817,A,534.47
1818,A,306.46
1819,A,673.79
1820,A,448.4
1821,A,155.72
1822,A,350.38
1823,A,158.55
1824,A,345.47
1825,A,97.99
1826,A,1001.57
1827,A,2895.15
1828,A,94.04
1829,A,117.5
1830,A,248.09
1831,A,279.87
1832,A,463.81
1833,A,77.47
1834,A,895.89
1835,A,188.19
1836,A,330.24
1837,A,10143.94
1838,A,215.12
1839,A,1687.75
1840,A,231.49
1841,A,32.55
1842,A,48.37
1843,A,253.41
1844,A,165.5
1845,A,198.98
1846,A,64.85
1847,A,69.16
1848,A,294.02
1849,A,294.2
1850,A,399.14
1851,A,211.45
1852,A,231.06
1853,A,1015.35
1854,A,271.26
1855,A,725.6
1856,A,1922.26
1857,A,615.82
1858,A,1984.67
1859,A,153.11
1860,A,285.15
1861,A,554.14
1862,A,479.02
1863,A,2583.89
1864,A,156.87
1865,A,873.77
1866,A,1503.09
1867,A,1290.21
1868,A,142.04
1869,A,442.81
1870,A,215.38
1871,A,147.25
1872,A,706.12
1873,A,340.95
1874,A,877.84
1875,A,662.72
1876,A,201.27
1877,A,595.07
1878,A,202.03
1879,A,223.5
1880,A,3511.59
1881,A,1004.35
1882,A,401.45
1883,A,84.84
1884,A,800.41
1885,A,159.66
1886,A,26.4
1887,A,512.33
1888,A,1395.75
1889,A,413.74
1890,A,713.21
1891,A,1136.25
1892,A,1964.08
1893,A,831.49
1894,A,533.29
1895,A,204.82
1896,A,227.03
1897,A,231.22
1898,A,1077.71
1899,A,3853.31
1900,A,308.85
1901,A,159.08
1902,A,139.86
1903,A,1361.73
1904,A,414.3
1905,A,299.24
1906,A,1059.32
1907,A,711.58
1908,A,401.78
1909,A,479.55
1910,A,283.98
1911,A,760.11
1912,A,43.31
1913,A,100.44
1914,A,380.87
1915,A,1128.24
1916,A,390.01
1917,A,90.83
1918,A,27.03
1919,A,453.22
1920,A,1400.06
1921,A,1118.75
1922,A,97.36
1923,A,1785.73
1924,A,58.74
1925,A,261.36
1926,A,123.73
1927,A,531.06
1928,A,77.11
1929,A,256.74
1930,A,1588.7
1931,A,267.11
1932,A,180.36
1933,A,309.08
1934,A,417.49
1935,A,1051.28
1936,A,747.11
1937,A,653.27
1938,A,205.86
1939,A,1008.23
1940,A,860.9
1941,A,1401.91
1942,A,299.42
1943,A,349.24
1944,A,3961.15
1945,A,123.55
1946,A,292.18
1947,A,994.59
1948,A,107.07
1949,A,608.62
1950,A,284.95
1951,A,817.66
1952,A,443.41
1953,A,1323.59
1954,A,1859.95
1955,A,650.75
1956,A,258.36
1957,A,79.02
1958,A,428.19
1959,A,232.92
1960,A,199.76
1961,A,426.22
1962,A,253.53
1963,A,752.29
1964,A,324.72
1965,A,413.14
1966,A,6166.53
1967,A,521.25
1968,A,824.2
1969,A,713.4
1970,A,758.02
1971,A,969.01
1972,A,216.32
1973,A,393.09
1974,A,222.62
1975,A,176.43
1976,A,789.42
1977,A,381.58
1978,A,113.24
1979,A,442.99
1980,A,450.45
1981,A,166.77
1982,A,381.19
1983,A,4181.87
1984,A,701.13
1985,A,352.1
1986,A,21.65
1987,A,569.19
1988,A,440.22
1989,A,899.59
1990,A,983.37
1991,A,273.61
1992,A,677.6
1993,A,403.87
1994,A,370.0
1995,A,355.27
1996,A,209.56
1997,A,470.64
1998,A,1080.08
1999,A,206.94
2000,A,54.16
2001,A,112.38
2002,A,302.64
2003,A,134.88
2004,A,392.99
2005,A,86.99
2006,A,817.54
2007,A,1005.54
2008,A,79.46
2009,A,2375.18
2010,A,149.5
2011,A,78.11
2012,A,845.47
2013,A,1910.54
2014,A,55.17
2015,A,447.04
2016,A,107.07
2017,A,198.5
2018,A,1195.76
2019,A,2246.81
2020,A,954.88
2021,A,386.96
2022,A,1468.61
2023,A,1605.45
2024,A,1375.11
2025,A,957.79
2026,A,1554.74
2027,A,1100.55
2028,A,87.94
2029,A,1165.2
2030,A,50.18
2031,A,47.12
2032,A,427.59
2033,A,768.87
2034,A,182.31
2035,A,2354.06
2036,A,486.82
2037,A,108.2
2038,A,122.09
2039,A,1079.62
2040,A,2234.99
2041,A,1110.49
2042,A,308.83
2043,A,77.89
2044,A,87.08
2045,A,144.42
2046,A,735.24
2047,A,1419.64
2048,A,3168.76
2049,A,430.51
2050,A,289.67
2051,A,578.43
2052,A,531.83
2053,A,279.78
2054,A,743.7
2055,A,942.55
2056,A,838.48
2057,A,122.92
2058,A,2759.88
2059,A,553.28
2060,A,64.48
2061,A,2368.35
2062,A,1872.17
2063,A,198.76
2064,A,239.04
2065,A,585.82
2066,A,580.26
2067,A,277.44
2068,A,106.96
2069,A,62.25
2070,A,4186.26
2071,A,677.42
2072,A,1452.93
2073,A,281.09
2074,A,110.37
2075,A,80.98
2076,A,1841.13
2077,A,225.75
2078,A,119.82
2079,A,320.31
2080,A,78.78
2081,A,186.54
2082,A,1177.25
2083,A,1041.85
2084,A,269.86
2085,A,172.46
2086,A,293.22
2087,A,367.93
2088,A,455.84
2089,A,1715.12
2090,A,1075.95
2091,A,644.1
2092,A,58.09
2093,A,463.99
2094,A,654.38
2095,A,136.29
2096,A,255.07
2097,A,856.48
2098,A,180.3
2099,A,1775.43
2100,A,335.09
2101,A,571.57
2102,A,780.63
2103,A,146.31
2104,A,39.1
2105,A,895.04
2106,A,41.51
2107,A,234.22
2108,A,313.62
2109,A,1262.72
2110,A,186.58
2111,A,787.77
2112,A,302.03
2113,A,549.98
2114,A,750.91
2115,A,610.42
2116,A,162.79
2117,A,112.57
2118,A,217.02
2119,A,457.38
2120,A,959.54
2121,A,491.59
2122,A,1821.29
2123,A,187.76
2124,A,3443.14
2125,A,392.44
2126,A,740.82
2127,A,1116.98
2128,A,223.76
2129,A,337.0
2130,A,883.15
2131,A,168.17
2132,A,166.38
2133,A,233.49
2134,A,145.94
2135,A,2872.88
2136,A,601.64
2137,A,439.41
2138,A,71.31
2139,A,464.48
2140,A,696.15
2141,A,404.08
2142,A,947.38
2143,A,1806.03
2144,A,78.99
2145,A,303.75
2146,A,1055.7
2147,A,266.23
2148,A,760.24
2149,A,536.37
2150,A,187.7
2151,A,690.19
2152,A,442.79
2153,A,868.61
2154,A,415.66
2155,A,284.67
2156,A,107.51
2157,A,1082.44
2158,A,234.24
2159,A,401.9
2160,A,5411.4
2161,A,206.89
2162,A,2629.39
2163,A,64.88
2164,A,663.51
2165,A,146.83
2166,A,986.6
2167,A,227.67
2168,A,833.58
2169,A,367.62
2170,A,288.82
2171,A,75.9
2172,A,991.61
2173,A,217.05
2174,A,246.09
2175,A,215.39
2176,A,447.0
2177,A,2106.65
2178,A,253.05
2179,A,443.02
2180,A,535.26
2181,A,115.9
2182,A,250.21
2183,A,826.11
2184,A,261.82
2185,A,86.8
2186,A,196.3
2187,A,1760.72
2188,A,220.77
2189,A,731.13
2190,A,69.96
2191,A,876.01
2192,A,578.76
2193,A,1394.08
2194,A,66.6
2195,A,1635.56
2196,A,214.48
2197,A,617.01
2198,A,238.9
2199,A,352.82
2200,A,1685.46
2201,A,382.4
2202,A,709.6
2203,A,341.91
2204,A,164.89
2205,A,121.88
2206,A,1260.73
2207,A,81.83
2208,A,418.19
2209,A,409.15
2210,A,640.62
2211,A,210.1
2212,A,549.22
2213,A,40.88
2214,A,1096.16
2215,A,77.33
2216,A,179.55
2217,A,507.47
2218,A,193.39
2219,A,868.04
2220,A,160.23
2221,A,602.81
2222,A,245.45
2223,A,105.59
2224,A,287.29
2225,A,1349.79
2226,A,314.61
2227,A,667.31
2228,A,529.83
2229,A,488.71
2230,A,83.91
2231,A,216.75
2232,A,869.2
2233,A,393.12
2234,A,295.14
2235,A,109.75
2236,A,933.29
2237,A,239.39
2238,A,794.94
2239,A,248.34
2240,A,732.53
2241,A,379.53
2242,A,178.57
2243,A,299.67
2244,A,513.27
2245,A,27.27
2246,A,602.27
2247,A,1402.99
2248,A,517.48
2249,A,2205.17
2250,A,674.07
2251,A,205.14
2252,A,31.59
2253,A,468.75
2254,A,181.3
2255,A,1840.84
2256,A,72.56
2257,A,1498.02
2258,A,1627.43
2259,A,466.41
2260,A,851.11
2261,A,21.18
2262,A,166.67
2263,A,159.5
2264,A,592.95
2265,A,98.97
2266,A,313.75
2267,A,133.37
2268,A,369.59
2269,A,612.91
2270,A,1344.82
2271,A,421.01
2272,A,135.48
2273,A,1252.21
2274,A,154.55
2275,A,90.47
2276,A,88.29
2277,A,392.91
2278,A,602.68
2279,A,233.99
2280,A,2437.86
2281,A,84.24
2282,A,47.03
2283,A,469.52
2284,A,1779.73
2285,A,2261.59
2286,A,1626.61
2287,A,1993.92
2288,A,85.65
2289,A,458.9
2290,A,93.88
2291,A,145.14
2292,A,130.86
2293,A,942.0
2294,A,225.12
2295,A,1471.7
2296,A,122.24
2297,A,374.2
2298,A,1583.13
2299,A,1160.46
2300,A,556.51
2301,A,1335.26
2302,A,169.37
2303,A,221.5
2304,A,381.52
2305,A,284.11
2306,A,130.85
2307,A,811.64
2308,A,1376.81
2309,A,289.12
2310,A,332.27
2311,A,1310.43
2312,A,180.43
2313,A,2424.33
2314,A,95.17
2315,A,745.59
2316,A,183.23
2317,A,284.79
2318,A,523.78
2319,A,476.24
2320,A,168.17
2321,A,1736.02
2322,A,373.89
2323,A,2101.28
2324,A,343.51
2325,A,280.87
2326,A,1765.75
2327,A,577.83
2328,A,1679.41
2329,A,288.61
2330,A,449.33
2331,A,722.83
2332,A,2865.11
2333,A,450.63
2334,A,149.92
2335,A,1221.35
2336,A,146.54
2337,A,276.85
2338,A,1104.23
2339,A,963.72
2340,A,803.18
2341,A,695.09
2342,A,385.87
2343,A,412.81
2344,A,374.95
2345,A,597.77
2346,A,141.63
2347,A,442.72
2348,A,239.48
2349,A,1019.57
2350,A,443.46
2351,A,188.59
2352,A,47.89
2353,A,2958.63
2354,A,335.99
2355,A,75.37
2356,A,758.72
2357,A,624.55
2358,A,684.39
2359,A,1710.64
2360,A,133.31
2361,A,253.94
2362,A,1641.07
2363,A,2174.95
2364,A,143.52
2365,A,125.18
2366,A,236.42
2367,A,555.83
2368,A,620.85
2369,A,71.75
2370,A,722.47
2371,A,1628.33
2372,A,552.17
2373,A,242.5
2374,A,524.37
2375,A,83.15
2376,A,587.73
2377,A,82.42
2378,A,646.03
2379,A,219.13
2380,A,107.75
2381,A,143.03
2382,A,306.76
2383,A,322.71
2384,A,6110.49
2385,A,875.02
2386,A,2157.83
2387,A,93.01
2388,A,2023.06
2389,A,2364.8
2390,A,2964.71
2391,A,916.39
2392,A,58.41
2393,A,334.82
2394,A,1054.9
2395,A,92.37
2396,A,1694.26
2397,A,1318.8
2398,A,2378.95
2399,A,522.46
2400,A,2842.14
2401,A,58.38
2402,A,1809.97
2403,A,613.47
2404,A,199.74
2405,A,271.64
2406,A,202.66
2407,A,605.4
2408,A,567.78
2409,A,299.07
2410,A,184.7
2411,A,38.17
2412,A,64.3
2413,A,154.39
2414,A,353.65
2415,A,302.44
2416,A,168.2
2417,A,2330.0
2418,A,48.7
2419,A,2434.15
2420,A,1159.35
2421,A,1413.67
2422,A,331.47
2423,A,44.92
2424,A,395.82
2425,A,101.46
2426,A,1303.74
2427,A,31.73
2428,A,290.68
2429,A,631.71
2430,A,34.69
2431,A,154.11
2432,A,195.38
2433,A,817.2
2434,A,6979.84
2435,A,25.37
2436,A,209.86
2437,A,376.72
2438,A,249.51
2439,A,3050.4
2440,A,276.95
2441,A,79.42
2442,A,724.05
2443,A,351.84
2444,A,66.68
2445,A,1466.96
2446,A,1694.05
2447,A,240.31
2448,A,69.39
2449,A,629.37
2450,A,1059.63
2451,A,4407.7
2452,A,322.76
2453,A,686.54
2454,A,451.41
2455,A,847.36
2456,A,108.89
2457,A,141.16
2458,A,1211.95
2459,A,3086.93
2460,A,663.14
2461,A,7.01
2462,A,121.41
2463,A,153.92
2464,A,178.47
2465,A,1764.9
2466,A,326.17
2467,A,652.19
2468,A,126.29
2469,A,109.79
2470,A,327.6
2471,A,734.74
2472,A,496.42
2473,A,67.48
2474,A,624.9
2475,A,185.7
2476,A,805.5
2477,A,100.52
2478,A,220.92
2479,A,1947.9
2480,A,169.63
2481,A,112.34
2482,A,462.61
2483,A,1191.03
2484,A,327.52
2485,A,223.18
2486,A,45.51
2487,A,116.42
2488,A,489.79
2489,A,504.66
2490,A,269.47
2491,A,842.01
2492,A,1586.9
2493,A,304.75
2494,A,717.81
2495,A,312.23
2496,A,692.58
2497,A,841.1
2498,A,780.62
2499,A,337.28
2500,A,291.36
2501,A,574.73
2502,A,429.65
2503,A,926.76
2504,A,1254.46
2505,A,336.37
2506,A,762.58
2507,A,772.83
2508,A,104.73
2509,A,236.42
2510,A,431.37
2511,A,183.87
2512,A,328.64
2513,A,983.86
2514,A,207.61
2515,A,223.96
2516,A,175.43
2517,A,1075.67
2518,A,93.35
2519,A,696.8
2520,A,320.07
2521,A,336.41
2522,A,1627.16
2523,A,172.39
2524,A,454.78
2525,A,25.82
2526,A,360.73
2527,A,437.32
2528,A,451.96
2529,A,369.46
2530,A,177.46
2531,A,278.46
2532,A,1588.65
2533,A,100.23
2534,A,4516.05
2535,A,741.02
2536,A,225.33
2537,A,70.86
2538,A,3372.49
2539,A,733.55
2540,A,185.1
2541,A,342.24
2542,A,714.14
2543,A,352.14
2544,A,175.89
2545,A,530.31
2546,A,857.78
2547,A,257.19
2548,A,235.34
2549,A,325.99
2550,A,454.86
2551,A,1879.08
2552,A,630.77
2553,A,1151.56
2554,A,164.69
2555,A,179.19
2556,A,1452.9
2557,A,331.12
2558,A,828.19
2559,A,56.37
2560,A,710.14
2561,A,802.09
2562,A,452.32
2563,A,116.67
2564,A,58.16
2565,A,419.38
2566,A,731.86
2567,A,895.44
2568,A,315.13
2569,A,327.75
2570,A,115.76
2571,A,641.84
2572,A,1561.39
2573,A,181.19
2574,A,626.59
2575,A,169.73
2576,A,61.85
2577,A,5442.72
2578,A,692.96
2579,A,1719.29
2580,A,110.46
2581,A,167.21
2582,A,271.84
2583,A,279.45
2584,A,279.71
2585,A,568.69
2586,A,901.72
2587,A,1225.55
2588,A,243.37
2589,A,313.66
2590,A,784.56
2591,A,592.33
2592,A,82.71
2593,A,118.45
2594,A,153.31
2595,A,186.56
2596,A,77.91
2597,A,246.77
2598,A,486.08
2599,A,94.76
2600,A,381.47
2601,A,438.72
2602,A,1002.09
2603,A,408.85
2604,A,222.55
2605,A,1803.28
2606,A,89.92
2607,A,119.65
2608,A,606.97
2609,A,101.65
2610,A,308.1
2611,A,81.77
2612,A,755.77
2613,A,393.66
2614,A,573.65
2615,A,131.75
2616,A,139.27
2617,A,84.37
2618,A,417.99
2619,A,635.15
2620,A,1751.13
2621,A,625.2
2622,A,275.68
2623,A,347.02
2624,A,670.73
2625,A,642.97
2626,A,175.81
2627,A,608.76
2628,A,132.71
2629,A,171.9
2630,A,763.68
2631,A,767.48
2632,A,566.47
2633,A,599.17
2634,A,42.46
2635,A,94.42
2636,A,356.44
2637,A,534.51
2638,A,2920.41
2639,A,428.54
2640,A,833.13
2641,A,2521.7
2642,A,206.61
2643,A,100.06
2644,A,3315.85
2645,A,307.54
2646,A,35.27
2647,A,788.59
2648,A,383.41
2649,A,77.7
2650,A,124.29
2651,A,397.15
2652,A,212.39
2653,A,2607.61
2654,A,173.32
2655,A,325.08
2656,A,2840.47
2657,A,649.44
2658,A,200.15
2659,A,612.53
2660,A,220.46
2661,A,157.97
2662,A,568.56
2663,A,511.62
2664,A,663.85
2665,A,1865.61
2666,A,163.93
2667,A,199.19
2668,A,495.77
2669,A,544.55
2670,A,496.68
2671,A,823.8
2672,A,227.76
2673,A,239.9
2674,A,102.82
2675,A,263.59
2676,A,244.25
2677,A,1042.88
2678,A,63.0
2679,A,364.55
2680,A,203.35
2681,A,574.66
2682,A,2706.93
2683,A,281.34
2684,A,506.45
2685,A,1001.99
2686,A,257.72
2687,A,208.94
2688,A,85.17
2689,A,49.66
2690,A,7424.61
2691,A,451.09
2692,A,633.02
2693,A,809.09
2694,A,1084.8
2695,A,557.57
2696,A,223.28
2697,A,3599.93
2698,A,139.0
2699,A,1338.22
2700,A,1116.0
2701,A,325.84
2702,A,276.44
2703,A,627.9
2704,A,430.59
2705,A,2172.12
2706,A,421.56
2707,A,1116.18
2708,A,370.86
2709,A,435.2
2710,A,505.02
2711,A,348.76
2712,A,363.79
2713,A,710.22
2714,A,2398.71
2715,A,978.83
2716,A,1170.13
2717,A,238.43
2718,A,229.22
2719,A,1933.34
2720,A,329.37
2721,A,107.1
2722,A,2221.61
2723,A,489.91
2724,A,205.9
2725,A,473.73
2726,A,184.82
2727,A,419.75
2728,A,313.25
2729,A,39.71
2730,A,338.45
2731,A,238.63
2732,A,419.21
2733,A,685.87
2734,A,558.74
2735,A,50.05
2736,A,657.13
2737,A,328.7
2738,A,338.51
2739,A,923.67
2740,A,1446.69
2741,A,907.27
2742,A,528.66
2743,A,858.42
2744,A,588.39
2745,A,757.75
2746,A,618.78
2747,A,74.86
2748,A,983.52
2749,A,271.91
2750,A,924.21
2751,A,1204.75
2752,A,29.87
2753,A,384.66
2754,A,895.53
2755,A,682.64
2756,A,450.91
2757,A,853.96
2758,A,477.04
2759,A,147.17
2760,A,1178.58
2761,A,927.21
2762,A,317.24
2763,A,320.06
2764,A,326.82
2765,A,1686.37
2766,A,900.51
2767,A,82.69
2768,A,449.67
2769,A,174.48
2770,A,2214.74
2771,A,3657.3
2772,A,327.53
2773,A,157.94
2774,A,1991.01
2775,A,2065.57
2776,A,586.32
2777,A,96.37
2778,A,416.82
2779,A,3246.61
2780,A,159.91
2781,A,1281.39
2782,A,328.93
2783,A,243.05
2784,A,587.73
2785,A,3193.95
2786,A,285.03
2787,A,113.48
2788,A,234.88
2789,A,213.41
2790,A,1855.89
2791,A,172.22
2792,A,2138.42
2793,A,281.98
2794,A,314.55
2795,A,646.28
2796,A,25.94
2797,A,66.23
2798,A,335.45
2799,A,101.42
2800,A,213.47
2801,A,370.47
2802,A,70.34
2803,A,348.62
2804,A,343.13
2805,A,891.31
2806,A,959.01
2807,A,789.11
2808,A,128.69
2809,A,36.65
2810,A,1670.87
2811,A,289.02
2812,A,755.16
2813,A,645.9
2814,A,577.06
2815,A,1663.64
2816,A,453.61
2817,A,771.28
2818,A,4985.24
2819,A,463.35
2820,A,329.48
2821,A,1647.15
2822,A,249.65
2823,A,117.08
2824,A,305.88
2825,A,247.15
2826,A,247.57
2827,A,220.23
2828,A,532.38
2829,A,95.4
2830,A,322.67
2831,A,578.86
2832,A,258.02
2833,A,217.91
2834,A,433.33
2835,A,233.06
2836,A,178.11
2837,A,237.35
2838,A,50.81
2839,A,66.1
2840,A,419.61
2841,A,267.45
2842,A,100.51
2843,A,129.98
2844,A,204.07
2845,A,789.7
2846,A,156.42
2847,A,231.02
2848,A,535.1
2849,A,652.61
2850,A,144.91
2851,A,91.4
2852,A,45.84
2853,A,272.19
2854,A,126.32
2855,A,249.28
2856,A,162.99
2857,A,589.39
2858,A,461.95
2859,A,1082.49
2860,A,920.49
2861,A,261.17
2862,A,176.12
2863,A,181.89
2864,A,939.53
2865,A,244.11
2866,A,887.39
2867,A,169.73
2868,A,89.09
2869,A,433.13
2870,A,401.89
2871,A,169.67
2872,A,396.76
2873,A,293.99
2874,A,757.26
2875,A,625.19
2876,A,2332.77
2877,A,668.3
2878,A,269.15
2879,A,812.13
2880,A,343.54
2881,A,306.94
2882,A,95.56
2883,A,137.62
2884,A,268.81
2885,A,27.59
2886,A,144.12
2887,A,210.26
2888,A,1058.57
2889,A,324.42
2890,A,671.22
2891,A,140.41
2892,A,622.97
2893,A,47.8
2894,A,242.17
2895,A,50.87
2896,A,967.21
2897,A,2520.53
2898,A,845.06
2899,A,197.86
2900,A,593.08
2901,A,1344.79
2902,A,457.43
2903,A,8582.39
2904,A,1007.21
2905,A,1956.38
2906,A,203.71
2907,A,607.0
2908,A,114.95
2909,A,419.17
2910,A,438.19
2911,A,612.02
2912,A,2710.72
2913,A,379.93
2914,A,277.42
2915,A,75.15
2916,A,284.54
2917,A,221.41
2918,A,1530.5
2919,A,97.57
2920,A,107.98
2921,A,60.98
2922,A,1614.39
2923,A,3208.33
2924,A,2876.19
2925,A,2711.78
2926,A,89.46
2927,A,870.8
2928,A,1983.36
2929,A,2063.25
2930,A,450.0
2931,A,1004.2
2932,A,225.09
2933,A,357.07
2934,A,98.37
2935,A,153.46
2936,A,484.55
2937,A,1356.9
2938,A,936.52
2939,A,443.1
2940,A,1157.22
2941,A,137.69
2942,A,1372.43
2943,A,398.49
2944,A,261.9
2945,A,449.99
2946,A,106.23
2947,A,211.47
2948,A,932.98
2949,A,1370.92
2950,A,1516.48
2951,A,2844.4
2952,A,239.77
2953,A,152.2
2954,A,167.43
2955,A,403.66
2956,A,801.86
2957,A,54.46
2958,A,377.9
2959,A,790.52
2960,A,466.66
2961,A,314.66
2962,A,102.27
2963,A,57.34
2964,A,1777.46
2965,A,1660.52
2966,A,700.62
2967,A,1297.24
2968,A,330.39
2969,A,932.84
2970,A,455.78
2971,A,251.87
2972,A,782.0
2973,A,105.62
2974,A,178.01
2975,A,1040.9
2976,A,28.08
2977,A,291.8
2978,A,1180.57
2979,A,703.8
2980,A,371.42
2981,A,300.38
2982,A,130.83
2983,A,74.65
2984,A,868.06
2985,A,1177.51
2986,A,1130.78
2987,A,144.49
2988,A,1841.13
2989,A,143.14
2990,A,506.12
2991,A,220.44
2992,A,170.91
2993,A,270.08
2994,A,209.47
2995,A,104.23
2996,A,373.3
2997,A,435.57
2998,A,687.89
2999,A,996.73
3000,A,434.22
3001,A,101.32
3002,A,626.48
3003,A,247.41
3004,A,204.63
3005,A,3114.32
3006,A,583.84
3007,A,1707.26
3008,A,103.0
3009,A,769.21
3010,A,311.78
3011,A,879.13
3012,A,1021.83
3013,A,3191.66
3014,A,66.19
3015,A,700.82
3016,A,184.89
3017,A,342.74
3018,A,804.02
3019,A,213.09
3020,A,433.11
3021,A,201.88
3022,A,603.34
3023,A,75.65
3024,A,307.8
3025,A,1581.38
3026,A,145.77
3027,A,1570.49
3028,A,52.61
3029,A,78.46
3030,A,392.65
3031,A,1923.37
3032,A,906.78
3033,A,1322.43
3034,A,152.36
3035,A,2027.77
3036,A,101.95
3037,A,283.49
3038,A,638.99
3039,A,609.08
3040,A,595.19
3041,A,827.54
3042,A,406.19
3043,A,391.67
3044,A,458.68
3045,A,1524.97
3046,A,2058.91
3047,A,284.64
3048,A,575.5
3049,A,172.26
3050,A,168.6
3051,A,268.51
3052,A,684.04
3053,A,729.93
3054,A,1085.77
3055,A,437.57
3056,A,933.37
3057,A,1736.91
3058,A,61.28
3059,A,651.0
3060,A,973.63
3061,A,871.16
3062,A,588.28
3063,A,78.77
3064,A,72.02
3065,A,501.34
3066,A,318.53
3067,A,65.74
3068,A,197.68
3069,A,342.04
3070,A,374.51
3071,A,390.16
3072,A,286.06
3073,A,372.76
3074,A,86.83
3075,A,346.55
3076,A,2815.28
3077,A,251.82
3078,A,825.14
3079,A,273.31
3080,A,101.77
3081,A,1135.95
3082,A,212.28
3083,A,210.31
3084,A,39.17
3085,A,783.36
3086,A,838.32
3087,A,5094.31
3088,A,422.19
3089,A,87.54
3090,A,1274.78
3091,A,97.88
3092,A,953.61
3093,A,285.51
3094,A,239.47
3095,A,298.68
3096,A,143.5
3097,A,592.49
3098,A,291.02
3099,A,146.09
3100,A,724.65
3101,A,1811.46
3102,A,277.22
3103,A,564.39
3104,A,503.0
3105,A,1505.37
3106,A,238.38
3107,A,881.23
3108,A,348.52
3109,A,1260.15
3110,A,117.94
3111,A,1227.33
3112,A,536.71
3113,A,437.71
3114,A,509.55
3115,A,312.84
3116,A,2391.59
3117,A,402.68
3118,A,130.75
3119,A,2078.41
3120,A,98.93
3121,A,1313.06
3122,A,74.81
3123,A,50.32
3124,A,108.96
3125,A,372.72
3126,A,718.0
3127,A,546.07
3128,A,1384.49
3129,A,504.85
3130,A,1074.5
3131,A,185.96
3132,A,680.38
3133,A,191.69
3134,A,905.09
3135,A,656.8
3136,A,264.39
3137,A,832.33
3138,A,274.61
3139,A,815.6
3140,A,765.59
3141,A,252.11
3142,A,1003.25
3143,A,17.5
3144,A,809.86
3145,A,1695.13
3146,A,498.24
3147,A,445.33
3148,A,128.11
3149,A,371.01
